X,Y,OBJECTID,PARK_CAT,TMK,PARK_TYPE,PARK_NAME,MAIN_DIST,LINK_ID,LEGAL_ACRES,FIRST_BASEBALL,FIRST_SOFTBALL,FIRST_FOOTBALL,FIRST_SOCCER,FIRST_RUGBY,FIRST_BASKETBALL,FIRST_TENNIS,FIRST_VOLLEYBALL,FIRST_TETHERBALL,FIRST_GOLF,FIRST_COMM_GARDEN,FIRST_HIKING,FIRST_JOGGING,FIRST_EXERCIZE_FIELDS,FIRST_SKATING,FIRST_SKATEBOARDING,FIRST_OUTRIGGER_CANOE,FIRST_PICNICING,FIRST_CAMPING_TENT,FIRST_CAMPING_TRAILER,FIRST_CHILD_PLAYGROUND,FIRST_SWIMMING,FIRST_GYMNASTICS,FIRST_INDOOR_REC,FIRST_ART_WORK,FIRST_BLEACHER,FIRST_BUS_STOP,FIRST_COMM_GARDEN_PLOTS,FIRST_CONCESSION,FIRST_DRINKING_WATER,FIRST_EXERCISE_AREA,FIRST_HANDICAP_ACCESS,FIRST_HANDICAP_PARKING_STALLS,FIRST_HISTORIC_SITE,FIRST_LANDSCAPE,FIRST_LIFEGUARD_TOWERS,FIRST_LIGHTS,FIRST_PARKING_STALLS,FIRST_PAY_PHONE,FIRST_PICNIC_TABLES,FIRST_RESTROOM,FIRST_SHADE_TREE,FIRST_SHOWER,LANDWATCONSFUND,STAFFED,PHONE,TOTAL_ACRE,TOTAL_SQFT,TOTAL_ROOMS,MAINT_DIST,NEIGHBORHOOD,COUNCIL,FIRST_CITY,FIRST_NAME,FIRST_ZIP,FIRST_POOL_MANAGER,FIRST_POOL_PHONE,FIRST_POOL_ADDRESS
-158.023767268102233,21.438388968088827,382,1,94092090,2,Holanialii Neighborhood Park,3,315,4,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,None    ,4,174240,,3,25,9,Mililani  ,94-239 Holanialii Place      ,96789   ,,,
-158.01618366485863,21.436838252191091,383,1,94005046,2,Kuahelani Neighborhood Park,3,295,4,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,None    ,4,174240,,3,25,9,Mililani  ,94-1047 Lanikuhana Avenue    ,96789   ,,,
-157.828909090518835,21.435860356055251,384,1,47060029,3,Ahuimanu Community Park,4,198,4,F,F,F,T,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,,Y,239-6594,4,174240,,4,29,2,Kaneohe   ,47-450 Hui Aeko Place        ,96744   ,,,
-158.019697540183159,21.432634678831459,385,1,94100060,2,Kealohi Neighborhood Park,3,303,4.01999998,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,T,F,F,,,None    ,4.02,175111,,3,25,9,Mililani  ,94-899 Lanikuhana Avenue     ,96789   ,,,
-157.831503987851676,21.283696486641805,386,1,26016035,5,King Kalakaua Park,1,253,0.56999999,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,,,None     ,0.57,24829,,1,9,4,Honolulu ,2054 Kalakaua Av,96815    ,,,
-157.800863323417929,21.283037085866873,387,1,32005009,3,Kaimuki Community Park,1,63,2.75,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,T,T,F,,Y,733-7351,2.75,119790,,1,4,4,Honolulu,3521 Waialae Avenue,96816,,,
-157.78416494572312,21.281116435729732,388,1,35017012,3,Wilson Community Park,1,127,4.0999999,F,F,F,F,F,T,F,T,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,T,F,T,F,T,F,T,T,F,,Y,733-7367,4.1,178596,,1,3,4,Honolulu,4901 Kilauea Avenue,96816,,,
-157.836257388664222,21.281915430053623,389,1,26008,14,Paoa Place,1,138,0.38,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None     ,0.38,16553,,1,9,4,Honolulu ,Paoa Place      ,96815    ,,,
-157.933017712319753,21.377661675690447,390,1,99044032,1,Ieie Mini Park,2,111,0.11,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,,,None    ,0.11,4792,,2,20,8,Aiea      ,99-041 Ieie Place            ,96701   ,,,
-158.019905498602014,21.366329490167523,391,1,91017014,7,West Loch Shoreline Park,3,316,6.36000013,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,T,F,F,T,T,F,,,None     ,6.36,277042,,3,,,Waipahu  ,91-1000 Kapapapu,96797    ,,,
-157.954632762619354,21.385911535351354,392,1,98007008,7,Neal S Blaisdell Park,3,150,25.88999939,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,F,T,F,F,T,F,F,F,T,F,T,F,F,T,T,T,T,F,T,F,F,T,T,T,T,T,F,,,483-7864 ,25.89,1127768,,3,21,8,Aiea     ,98-319 Kamehameh,96701    ,,,
-157.933234214757846,21.368156078674758,393,1,99003039,2,Makalapa Neighborhood Park,2,187,5.96999979,F,F,F,F,F,T,F,T,T,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,T,F,F,F,F,F,F,F,F,T,F,T,F,F,F,T,T,F,,,483-7857,5.97,260053,,2,20,7,Aiea      ,99-104 Kalaloa Street        ,96701   ,,,
-157.850496277523632,21.308637425712298,394,1,21038007,3,Dole Community Park,2,11,4.57999992,F,F,F,F,F,T,T,T,F,F,T,F,F,T,F,F,F,T,F,F,T,F,F,T,F,F,F,T,F,F,T,F,T,T,T,F,T,T,F,F,T,T,F,,,522-7035,4.58,199505,,2,10,6,Honolulu  ,602 Magellan Avenue          ,96813   ,,,
-157.872511398312582,21.334953611296559,395,1,13006001,3,Kamehameha Community Park,2,84,8.60000038,T,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,T,F,F,F,T,F,F,T,F,T,F,F,T,F,F,T,T,F,,,832-7819 ,8.6,374616,,2,15,7,Honolulu ,1400 Kalihi Stre,96819    ,,,
-158.063374542569505,21.639830834953003,396,1,59005019,7,Waimea Bay Beach Park,4,151,22.15999985,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,T,F,T,T,F,T,F,T,,,None     ,22.16,965290,,4,,,Haleiwa  ,61-031 Kamehameh,96712    ,,,
-158.060183827551072,21.653825117630156,397,1,59002072,7,Pupukea Beach Park,4,110,36.56999969,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,T,F,F,F,F,F,T,F,F,F,F,F,F,F,T,T,F,T,F,T,,Y,638-7213 ,36.57,1592989,,4,,,Haleiwa  ,59-727 Kamehameh,96712    ,,,
-157.750772501873769,21.408537899925317,398,1,43077048,2,Kalaheo Neighborhood Park,4,102,1.42999995,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,,,None    ,1.43,62291,,4,31,3,Kailua    ,455 Kaipiha Street           ,96734   ,,,
-158.010908415197349,21.309733286623558,399,1,91025061,14,Oneula Place,3,146,0.03,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.03,1307,,3,23,1,Ewa Beach ,Oneula Place                 ,96706   ,,,
-157.686693985201998,21.295662513089166,400,1,39014102,3,Kamilo Iki Community Park,1,238,18.46999931,T,T,F,T,F,T,F,T,F,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,T,F,T,F,F,,Y,395-5314 ,18.47,804553,,1,1,4,Honolulu,7750 Hawaii Kai,96825,,,
-157.91275051331661,21.353379606159372,401,1,11063018,4,Salt Lake District Park,2,321,84.298,T,T,T,T,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,T,F,F,F,F,F,T,F,F,T,F,F,F,F,T,T,F,T,T,F,,Y,831-7100 ,84.3,3672021,,2,18,7,Honolulu ,1159 Ala Lilikoi,96818    ,,,
-157.993841830286698,21.31355428023533,402,1,91023,14,Ewa Beach Road L,3,351,0.03,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.03,1307,,3,23,1,Ewa Beach ,next to TMK 9-1-023:001      ,96706   ,,,
-157.862801159498588,21.313505302239626,403,1,17003099,3,Pauahi Recreation Center,2,337,0.07,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,,,527-6753,0.07,3049,,2,13,6,Honolulu  ,171 North Pauahi Street      ,96817   ,,,
-157.998342104742136,21.313290638892287,404,1,91023,14,Ewa Beach Road H,3,347,0.03,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.03,1307,,3,23,1,Ewa Beach ,next to TMK 9-1-023:035 & 079,96706   ,,,
-157.999777776881956,21.312954433465716,405,1,91024,14,Ewa Beach Road F,3,345,0.03,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.03,1307,,3,23,1,Ewa Beach ,next to TMK 9-1-024:063 & 087,97606   ,,,
-157.998140033189117,21.31250311309201,406,1,91023,14,Ewa Beach Road I,3,348,0.03,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.03,1307,,3,23,1,Ewa Beach ,next to TMK 9-1-023:030      ,96706   ,,,
-157.999576799186855,21.312156019746592,407,1,91024,14,Ewa Beach Road G,3,346,0.03,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.03,1307,,3,,1,Ewa Beach ,next to TMK 9-1-024:008      ,96706   ,,,
-158.218429487353689,21.471227164437131,408,1,84007012,14,Upena Street,3,149,0.01,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.01,436,,3,24,,Waianae   ,Upena Street                 ,96792   ,,,
-158.215341522046998,21.465428271172772,409,1,84005012,14,Moua Street,3,148,0.02,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.02,871,,3,,,Waianae   ,Moua Street                  ,96792   ,,,
-157.824751981439533,21.293813914530258,410,1,28005003,2,Moiliili Neighborhood Park,1,66,3.44000006,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,T,F,,,None    ,3.44,149846,,1,8,5,Honolulu  ,1115 Isenberg Street         ,96826   ,,,
-157.81457210115309,21.286018233798274,411,1,27031008,3,Crane Community Park,1,27,4.96000004,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,T,F,T,F,F,F,F,F,F,F,T,T,F,T,T,F,F,T,F,F,,Y,733-7364,4.96,216058,,1,5,5,Honolulu,2903 Kaimuki Avenue,96816,,,
-157.956268299081103,21.396373215323674,412,1,98059006,1,Waiau Gardens Mini Park,3,322,2.3499999,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,T,F,,,None    ,2.35,102366,,3,21,8,Pearl City,98-1451 Koaheahe Street      ,96782   ,,,
-157.861041428944702,21.312351212022008,413,1,17004004,5,Smith-Beretania Urban Park,2,9100,1.34000003,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None,1.34,58370,,2,13,,Honolulu  ,,96817   ,,,
-157.925143066858936,21.3574734594931,414,1,99002027,2,Aliamanu Neighborhood Park,2,130,4.59000015,F,T,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,F,T,F,T,T,T,F,,,None     ,4.59,199940,,2,18,7,Honolulu ,4256 Salt Lake B,96818    ,,,
-158.037889471571759,21.494186622972435,415,1,73019013,2,Kaala Neighborhood Park,3,123,2.16000009,F,F,F,F,F,T,T,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,T,T,F,,,622-4751,2.16,94090,,3,26,2,Wahiawa   ,150 Kilani Avenue            ,96786   ,,,
-158.23041286090276,21.482365279365951,416,1,84010017,14,Makau Street B,3,206,0.02,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.02,871,,3,,,Waianae   ,Makau Street                 ,96792   ,,,
-158.227078735628908,21.478896949078983,417,1,84009017,14,Makau Street A,3,178,0.02,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,0.02,871,,3,,,Waianae   ,Makau Street                 ,96792   ,,,
-157.925644432175318,21.396533221779109,418,1,98041021,2,Kaonohi Neighborhood Park,3,231,4.30000019,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,,,None    ,4.3,187308,,3,20,8,Aiea      ,98-980 Kaonohi Street        ,96701   ,,,
-157.787015368661002,21.376417249030023,419,1,45035001,13,Pali Golf Course,4,99,215.88000488,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,T,F,F,F,F,F,T,F,F,T,T,F,T,T,F,,,261-9784,215.88,9403733,,4,30,3,Kaneohe   ,45-050 Kamehameha Highway    ,96744   ,,,
-157.921353662454578,21.630476115140706,420,1,55001048,7,Laie Beach Park,4,302,7.30000019,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,,,None     ,7.3,317988,,4,,,Laie     ,55-205 Kamehameh,96762    ,,,
-157.948867697582642,21.390042354702558,421,1,98008007,2,Waimalu Neighborhood Park,3,136,2.1400001,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,T,F,F,,,None    ,2.14,93218,,3,,8,Aiea      ,98-375 Moanalua Road         ,96701   ,,,
-158.00600076772173,21.469625556952899,422,1,94005041,4,Mililani Mauka District Park,3,284,21.22999954,T,F,T,T,F,F,T,F,F,F,F,F,F,T,F,F,F,T,F,F,T,F,T,T,F,T,F,F,F,F,T,T,T,F,F,F,T,T,T,F,T,F,F,,Y,623-5258,21.23,924779,,3,25,9,Mililani  ,94-1150 Lanikuhana Avenue    ,96789   ,,,
-157.848240798896001,21.339292365504413,423,1,18029053,1,Na Pueo Mini Park,2,308,3.13000011,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,3.13,136343,,2,14,6,Honolulu  ,1820 Alewa Drive             ,96817   ,,,
-157.855934665457937,21.319470836678228,424,1,17020001,9,Liliuokalani Botanical Garden,2,15,7.59000015,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,T,F,F,T,T,F,,,none    ,7.59,330620,,2,14,6,Honolulu  ,1632 Waikahalulu Lane        ,96817   ,,,
-157.857842827991021,21.316383643352943,425,1,17007001,9,Foster Botanical Garden,2,39,13.55000019,F,F,F,F,F,F,F,F,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,T,T,F,F,T,T,F,F,F,F,T,T,F,F,T,F,F,T,T,F,,,522-7060,13.55,590238,,2,13,6,Honolulu  ,50 North Vineyard Boulevard  ,96817   ,,,
-157.673009611740184,21.321040486103641,426,1,41014006,7,Kaupo Beach Park,4,40,8.18000031,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,F,,,None    ,8.18,356321,,4,,,Waimanalo ,41-401 Kalanianaole Highway  ,96795   ,,,
-157.838474892828486,21.33574407860209,427,1,22034028,5,Nuuanu Valley Park,2,6,6.19999981,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,T,T,T,F,T,T,F,,,None    ,6.2,270072,,2,12,6,Honolulu  ,2925 Pali Highway            ,96817   ,,,
-157.857365077529636,21.326416410168186,428,1,17037041,2,Kunawai Neighborhood Park,2,59,0.95999998,F,F,F,F,F,T,F,T,F,F,F,F,F,F,F,F,F,T,F,F,T,F,F,F,F,F,F,F,F,F,F,F,F,F,T,F,T,F,T,F,T,F,F,,,None    ,0.96,41818,,2,14,6,Honolulu  ,650 Kunawai Lane             ,96817   ,,,
